,all_skew_diff,1620_skew_diff,FIPS,county,state,Population(2010),Latitude,Longitude
2948,4.28,1.2799999999999998,53045.0,MASON,WA,60699,47.35412,-123.17385
215,11.334999999999999,1.2799999999999994,6111.0,VENTURA,CA,823318,34.35874,-119.13314
297,9.065000000000001,1.2799999999999976,12007.0,BRADFORD,FL,28520,29.94693,-82.16679
1107,14.665000000000001,1.2700000000000031,22043.0,GRANT,LA,22309,31.59778,-92.56171
1616,11.39,1.2699999999999996,30091.0,SHERIDAN,MT,3384,48.70552,-104.53391
746,18.565,1.2699999999999996,18153.0,SULLIVAN,IN,21475,39.08922,-87.41584
1220,7.255000000000001,1.2699999999999996,26033.0,CHIPPEWA,MI,38520,46.32181,-84.52063
633,14.155,1.2699999999999996,17131.0,MERCER,IL,16434,41.20479,-90.74143
2449,25.35,1.2699999999999996,47099.0,LAWRENCE,TN,41869,35.22047,-87.39654
1753,6.349999999999998,1.2699999999999996,34013.0,ESSEX,NJ,783969,40.78721,-74.24613
1238,14.094999999999999,1.2699999999999996,26069.0,IOSCO,MI,25887,44.32948,-82.84944
2633,13.08,1.2600000000000016,48277.0,LAMAR,TX,49793,33.66726,-95.57034
1149,7.825000000000001,1.2600000000000016,22127.0,WINN,LA,15313,31.94118,-92.64126
1094,3.2199999999999998,1.2599999999999998,22017.0,CADDO,LA,254969,32.57719,-93.88242
1991,11.585,1.259999999999998,38057.0,MERCER,ND,8424,47.30327,-101.82076
1211,5.2299999999999995,1.259999999999998,26015.0,BARRY,MI,59173,42.58281,-85.31455
3113,4.684999999999999,1.259999999999998,56043.0,WASHAKIE,WY,8533,43.87883,-107.66905
2621,14.270000000000001,1.259999999999998,48253.0,JONES,TX,20202,32.7437,-99.87443
1498,23.195,1.259999999999998,29085.0,HICKORY,MO,9627,37.9367,-93.32283
1141,7.880000000000001,1.25,22111.0,UNION,LA,22721,32.82934,-92.37565
2005,2.835000000000001,1.25,38085.0,SIOUX,ND,4153,46.10928,-101.04752
1374,2.84,1.25,28001.0,ADAMS,MS,32297,31.48621,-91.35178
2541,15.330000000000002,1.25,48093.0,COMANCHE,TX,13974,31.95164,-98.54961
256,8.155,1.25,8075.0,LOGAN,CO,22709,40.72809,-103.09046
634,11.370000000000001,1.25,17133.0,MONROE,IL,32957,38.27798,-90.17907
1853,6.835000000000001,1.25,36105.0,SULLIVAN,NY,77547,41.72017,-74.76468
3008,17.715,1.240000000000002,54087.0,ROANE,WV,14926,38.74303,-81.3545
1343,8.14,1.2400000000000002,27113.0,PENNINGTON,MN,13930,48.06924,-96.03772
668,1.31,1.24,17201.0,WINNEBAGO,IL,295266,42.33739,-89.1612
1754,5.51,1.24,34015.0,GLOUCESTER,NJ,288288,39.72101,-75.1437
211,1.5599999999999987,1.2399999999999984,6103.0,TEHAMA,CA,63463,40.12615,-122.23227
927,10.68,1.2399999999999984,20133.0,NEOSHO,KS,16512,37.56428,-95.31568
2723,21.814999999999998,1.230000000000004,48457.0,TYLER,TX,21766,30.76957,-94.37944
2478,7.295,1.2300000000000004,47157.0,SHELBY,TN,927644,35.18379,-89.89539
2458,24.880000000000003,1.2300000000000004,47117.0,MARSHALL,TN,30617,35.46838,-86.76588
923,9.629999999999999,1.2300000000000004,20125.0,MONTGOMERY,KS,35471,37.18953,-95.7424
1234,0.35000000000000053,1.2300000000000004,26061.0,HOUGHTON,MI,36628,46.9983,-88.65206
84,6.140000000000001,1.23,4027.0,YUMA,AZ,195751,32.77394,-113.9109
1845,11.695,1.2299999999999995,36089.0,ST. LAWRENCE,NY,111944,44.48811,-75.07431
1473,20.550000000000004,1.2299999999999969,29035.0,CARTER,MO,6265,36.94478,-90.94562
2735,6.155,1.2200000000000024,48481.0,WHARTON,TX,41280,29.27848,-96.22967
659,12.844999999999999,1.2200000000000006,17183.0,VERMILION,IL,81625,40.18674,-87.72677
1702,9.74,1.2200000000000006,31151.0,SALINE,NE,14200,40.5168,-97.13175
1581,13.98,1.2199999999999989,30021.0,DAWSON,MT,8966,47.27242,-104.90102
686,8.21,1.2199999999999989,18033.0,DEKALB,IN,42223,41.40118,-85.00018
1725,9.774999999999999,1.2100000000000009,32011.0,EUREKA,NV,1987,39.97778,-116.2722
697,14.469999999999999,1.2100000000000009,18055.0,GREENE,IN,33165,39.0486,-87.00524
3048,12.46,1.2100000000000009,55057.0,JUNEAU,WI,26664,43.93283,-90.11398
2744,11.209999999999999,1.2100000000000009,48499.0,WOOD,TX,41964,32.78358,-95.38216
2616,7.555,1.2100000000000009,48243.0,JEFF DAVIS,TX,2342,30.61708,-104.18786
1037,20.959999999999997,1.2100000000000009,21143.0,LYON,KY,8314,37.02397,-88.08339
2032,11.465000000000002,1.2100000000000009,39033.0,CRAWFORD,OH,43784,40.8485,-82.92477
948,12.945,1.2100000000000009,20175.0,SEWARD,KS,22952,37.18058,-100.85474
176,2.0549999999999997,1.2100000000000004,6033.0,LAKE,CA,64665,39.0948,-122.74675
1395,2.2299999999999995,1.21,28043.0,GRENADA,MS,21906,33.77003,-89.80274
2235,7.499999999999998,1.209999999999999,42037.0,COLUMBIA,PA,67295,41.04551,-76.40426
1574,3.1500000000000004,1.2099999999999973,30007.0,BROADWATER,MT,5612,46.33447,-111.4961
1598,12.05,1.2099999999999937,30055.0,MCCONE,MT,1734,47.62962,-105.75722
329,2.1949999999999994,1.200000000000001,12073.0,LEON,FL,275487,30.45931,-84.2778
1862,1.3150000000000004,1.200000000000001,36123.0,YATES,NY,25348,42.63823,-77.10432
1283,4.875,1.2000000000000002,26159.0,VAN BUREN,MI,76258,42.28398,-86.30569
586,5.3100000000000005,1.2,17037.0,DEKALB,IL,105160,41.89461,-88.76899
1135,15.605,1.1999999999999993,22099.0,ST. MARTIN,LA,52160,30.12143,-91.61148
1391,5.205,1.1999999999999993,28035.0,FORREST,MS,74934,31.18858,-89.25944
2553,5.0,1.1999999999999993,48117.0,DEAF SMITH,TX,19372,34.94076,-102.60756
271,3.835,1.1999999999999993,8105.0,RIO GRANDE,CO,11982,37.48576,-106.45321
1710,4.119999999999999,1.1900000000000048,31167.0,STANTON,NE,6129,41.90479,-97.17472
192,9.395,1.19,6065.0,RIVERSIDE,CA,2189641,33.72982,-116.00223
958,13.455,1.1899999999999977,20195.0,TREGO,KS,3001,38.9213,-99.86542
2435,24.575,1.1800000000000068,47071.0,HARDIN,TN,26026,35.20189,-88.18569
2697,16.759999999999998,1.1800000000000033,48405.0,SAN AUGUSTINE,TX,8865,31.38244,-94.16318
1380,7.55,1.1799999999999997,28013.0,CALHOUN,MS,14962,33.93663,-89.33711
1468,19.475,1.1799999999999997,29025.0,CALDWELL,MO,9424,39.65899,-93.97917
2486,25.070000000000004,1.1799999999999997,47173.0,UNION,TN,19109,36.28414,-83.83608
14,18.705,1.1799999999999997,1029.0,CLEBURNE,AL,14972,33.67198,-85.5161
1692,2.8850000000000007,1.1799999999999997,31131.0,OTOE,NE,15740,40.63799,-96.13102
3058,10.505,1.1799999999999997,55077.0,MARQUETTE,WI,15404,43.82605,-89.40909
1000,15.715,1.1799999999999997,21069.0,FLEMING,KY,14348,38.36843,-83.70615
591,15.145000000000001,1.1799999999999997,17047.0,EDWARDS,IL,6721,38.41709,-88.04794
2099,12.294999999999998,1.1799999999999997,39167.0,WASHINGTON,OH,61778,39.45068,-81.49065
1308,12.57,1.1700000000000017,27043.0,FARIBAULT,MN,14553,43.67652,-93.94723
1263,14.370000000000001,1.1700000000000017,26119.0,MONTMORENCY,MI,9765,45.02413,-84.1301
706,7.1499999999999995,1.1700000000000017,18073.0,JASPER,IN,33478,41.01768,-87.11881
2058,5.5,1.17,39085.0,LAKE,OH,230041,41.92411,-81.39264
2731,9.84,1.17,48473.0,WALLER,TX,43205,30.01357,-95.9821
2185,7.864999999999999,1.17,41009.0,COLUMBIA,OR,49351,45.94193,-123.08107
3112,6.159999999999998,1.1699999999999946,56041.0,UINTA,WY,21118,41.28472,-110.55894
3093,6.359999999999998,1.1600000000000037,56003.0,BIG HORN,WY,11668,44.52565,-107.99332
1310,14.405000000000001,1.1600000000000001,27047.0,FREEBORN,MN,31255,43.6742,-93.35028
1646,2.4250000000000007,1.1600000000000001,31039.0,CUMING,NE,9139,41.91586,-96.78851
2230,5.275,1.1600000000000001,42027.0,CENTRE,PA,153990,40.90916,-77.84783
1098,8.695,1.1600000000000001,22025.0,CATAHOULA,LA,10407,31.66651,-91.8467
1559,13.69,1.1599999999999966,29209.0,STONE,MO,32202,36.74785,-93.46778
2492,30.2,1.1500000000000021,47185.0,WHITE,TN,25841,35.92706,-85.45576
2224,7.780000000000001,1.1500000000000021,42015.0,BRADFORD,PA,62622,41.79149,-76.50212
2246,23.72,1.1500000000000021,42059.0,GREENE,PA,38686,39.84898,-80.22569
269,4.2250000000000005,1.15,8101.0,PUEBLO,CO,159063,38.17065,-104.48989
2600,4.884999999999998,1.1499999999999986,48211.0,HEMPHILL,TX,3807,35.81623,-100.2848
52,4.515000000000001,1.1499999999999986,1105.0,PERRY,AL,10591,32.639,-87.29382
356,14.68,1.1499999999999986,12125.0,UNION,FL,15535,30.05428,-82.36691
1624,4.955,1.1499999999999986,30107.0,WHEATLAND,MT,2168,46.49704,-109.85714
341,11.675,1.1400000000000006,12095.0,ORANGE,FL,1145956,28.51443,-81.32329
1608,1.1600000000000001,1.1400000000000006,30075.0,POWDER RIVER,MT,1743,45.40889,-105.55525
1726,1.8900000000000006,1.1400000000000006,32013.0,HUMBOLDT,NV,16528,41.40791,-118.12759
1147,12.220000000000002,1.1400000000000006,22123.0,WEST CARROLL,LA,11604,32.79248,-91.45199
721,8.674999999999999,1.1400000000000006,18103.0,MIAMI,IN,36903,40.77288,-86.04425
1680,7.67,1.139999999999997,31107.0,KNOX,NE,8701,42.6344,-97.89134
3007,13.284999999999998,1.1300000000000026,54085.0,RITCHIE,WV,10449,39.17711,-81.06631
2974,26.095,1.1300000000000026,54019.0,FAYETTE,WV,46039,38.03093,-81.08605
719,4.710000000000001,1.1300000000000026,18099.0,MARSHALL,IN,47051,41.325,-86.26903
1683,7.5,1.1300000000000026,31113.0,LOGAN,NE,763,41.54215,-100.44366
2556,6.875,1.1300000000000026,48123.0,DEWITT,TX,20097,29.08234,-97.36165
1057,15.885,1.129999999999999,21183.0,OHIO,KY,23842,37.47785,-86.84487
2733,1.745000000000001,1.129999999999999,48477.0,WASHINGTON,TX,33718,30.21507,-96.41027
750,10.48,1.129999999999999,18161.0,UNION,IN,7516,39.62311,-84.92515
2992,21.29,1.129999999999999,54055.0,MERCER,WV,62264,37.40344,-81.10645
2571,0.8950000000000014,1.129999999999999,48153.0,FLOYD,TX,6446,34.07373,-101.30327
1351,15.61,1.129999999999999,27129.0,RENVILLE,MN,15730,44.72369,-94.95561
2067,4.73,1.129999999999999,39103.0,MEDINA,OH,172332,41.11605,-81.89956
2199,2.419999999999998,1.1299999999999955,41037.0,LAKE,OR,7895,42.7884,-120.38979
3017,17.23,1.1200000000000045,54105.0,WIRT,WV,5717,39.02003,-81.38297
544,2.230000000000004,1.1200000000000045,16041.0,FRANKLIN,ID,12786,42.17358,-111.82295
2662,12.94,1.1200000000000045,48335.0,MITCHELL,TX,9403,32.30378,-100.92458
996,14.565,1.120000000000001,21061.0,EDMONSON,KY,12161,37.22785,-86.21777
1123,5.880000000000001,1.120000000000001,22075.0,PLAQUEMINES,LA,23042,29.40233,-89.29848
2719,8.704999999999998,1.120000000000001,48449.0,TITUS,TX,32334,33.21459,-94.96678
2033,1.745000000000001,1.120000000000001,39035.0,CUYAHOGA,OH,1280122,41.76039,-81.72421
1346,8.34,1.1199999999999992,27119.0,POLK,MN,31600,47.77425,-96.40002
263,2.5849999999999995,1.1199999999999992,8089.0,OTERO,CO,18831,37.88417,-103.72126
3044,0.08999999999999941,1.1199999999999992,55049.0,IOWA,WI,23687,43.00102,-90.13369
31,2.0749999999999975,1.1199999999999974,1063.0,GREENE,AL,9045,32.84449,-87.9642
1354,5.300000000000001,1.110000000000003,27135.0,ROSEAU,MN,15629,48.76106,-95.82153
6,2.425,1.1100000000000003,1013.0,BUTLER,AL,20947,31.75166,-86.68196
3041,6.890000000000001,1.1100000000000003,55043.0,GRANT,WI,51208,42.87006,-90.69536
551,5.200000000000001,1.1099999999999994,16055.0,KOOTENAI,ID,138494,47.67711,-116.69491
663,13.965000000000002,1.1099999999999994,17191.0,WAYNE,IL,16760,38.43194,-88.43212
307,18.155,1.1099999999999994,12029.0,DIXIE,FL,16422,29.58089,-83.19566
1470,12.65,1.1099999999999994,29029.0,CAMDEN,MO,44002,38.03199,-92.76513
1770,4.019999999999999,1.1099999999999994,35005.0,CHAVES,NM,65645,33.3616,-104.46983
1268,19.75,1.1099999999999994,26129.0,OGEMAW,MI,21699,44.33328,-84.12807
1237,5.800000000000001,1.1099999999999994,26067.0,IONIA,MI,63905,42.94465,-85.07376
1966,6.449999999999999,1.1000000000000014,38007.0,BILLINGS,ND,783,47.00928,-103.36492
2502,5.4399999999999995,1.1000000000000014,48015.0,AUSTIN,TX,28417,29.8919,-96.27017
1099,1.4849999999999999,1.1000000000000005,22027.0,CLAIBORNE,LA,17195,32.82758,-92.99112
606,4.095,1.1,17077.0,JACKSON,IL,60218,37.78609,-89.38121
3036,8.174999999999999,1.0999999999999996,55033.0,DUNN,WI,43857,44.94774,-91.89772
162,2.0699999999999994,1.0999999999999996,6005.0,AMADOR,CA,38091,38.44355,-120.65385
2082,8.780000000000001,1.0999999999999996,39133.0,PORTAGE,OH,161419,41.16864,-81.19693
2641,13.485,1.0999999999999979,48293.0,LIMESTONE,TX,23384,31.54754,-96.59362
2703,9.955000000000002,1.0999999999999943,48417.0,SHACKELFORD,TX,3378,32.74378,-99.34704
1122,2.245,1.0899999999999999,22073.0,OUACHITA,LA,153720,32.47749,-92.15479
45,1.35,1.0899999999999999,1091.0,MARENGO,AL,21027,32.24759,-87.79109
869,5.924999999999999,1.0899999999999999,20017.0,CHASE,KS,2790,38.29855,-96.59406
730,14.39,1.0899999999999999,18121.0,PARKE,IN,17339,39.77425,-87.19695
2959,2.9099999999999997,1.0899999999999999,53067.0,THURSTON,WA,252264,46.93259,-122.82944
1729,6.125,1.0899999999999999,32019.0,LYON,NV,51980,39.02221,-119.19741
17,2.1450000000000005,1.0899999999999999,1035.0,CONECUH,AL,13228,31.42829,-86.99202
899,10.375,1.0899999999999963,20077.0,HARPER,KS,6034,37.18818,-98.06659
963,9.229999999999999,1.0899999999999963,20205.0,WILSON,KS,9409,37.55851,-95.74517
922,4.929999999999998,1.0899999999999963,20123.0,MITCHELL,KS,6373,39.39302,-98.20736
2584,5.754999999999999,1.0800000000000054,48179.0,GRAY,TX,22535,35.40254,-100.81237
2713,11.035,1.0800000000000018,48437.0,SWISHER,TX,7854,34.53046,-101.73285
568,11.68,1.0800000000000018,17001.0,ADAMS,IL,67103,39.98605,-91.19496
177,5.574999999999999,1.0800000000000018,6035.0,LASSEN,CA,34895,40.72108,-120.62993
1249,6.555000000000001,1.08,26091.0,LENAWEE,MI,99892,41.89591,-84.06685
2979,21.560000000000002,1.0799999999999983,54029.0,HANCOCK,WV,30676,40.51693,-80.57005
1724,7.579999999999998,1.0799999999999983,32009.0,ESMERALDA,NV,783,37.77896,-117.63238
1033,14.935,1.0799999999999983,21135.0,LEWIS,KY,13870,38.53205,-83.3733
1691,7.370000000000001,1.0700000000000038,31129.0,NUCKOLLS,NE,4500,40.17649,-98.04684
683,8.395000000000001,1.0700000000000003,18027.0,DAVIESS,IN,31648,38.69615,-87.07698
1384,5.364999999999998,1.0700000000000003,28021.0,CLAIBORNE,MS,9604,31.97281,-90.91542
2395,10.215000000000002,1.0700000000000003,46125.0,TURNER,SD,8347,43.30867,-97.15018
183,11.31,1.0700000000000003,6047.0,MERCED,CA,255793,37.1948,-120.7228
2232,11.045000000000002,1.0700000000000003,42031.0,CLARION,PA,39988,41.19823,-79.4204
1134,8.47,1.0700000000000003,22097.0,ST. LANDRY,LA,83384,30.58344,-91.98927
2590,17.644999999999996,1.0700000000000003,48191.0,HALL,TX,3353,34.45318,-100.57634
213,9.93,1.0699999999999994,6107.0,TULARE,CA,442179,36.23045,-118.78054
2971,27.18,1.0600000000000023,54013.0,CALHOUN,WV,7627,38.84415,-81.11547
1696,5.630000000000003,1.0600000000000023,31139.0,PIERCE,NE,7266,42.27141,-97.61099
2654,4.789999999999999,1.0600000000000023,48319.0,MASON,TX,4012,30.70323,-99.2376
646,22.185000000000002,1.0600000000000023,17157.0,RANDOLPH,IL,33476,38.05651,-89.82121
2968,24.45,1.0600000000000023,54007.0,BRAXTON,WV,14523,38.6993,-80.73164
861,8.285,1.0600000000000023,20001.0,ALLEN,KS,13371,37.88422,-95.30094
2398,4.475,1.0600000000000005,46135.0,YANKTON,SD,22438,43.0066,-97.38833
1985,5.774999999999999,1.0599999999999987,38045.0,LAMOURE,ND,4139,46.46419,-98.52605
716,7.73,1.0599999999999987,18093.0,LAWRENCE,IN,46134,38.83981,-86.48782
2341,12.475,1.0500000000000007,46015.0,BRULE,SD,5255,43.72988,-99.09294
1271,14.745000000000001,1.0500000000000007,26135.0,OSCODA,MI,8640,44.68512,-84.12489
1119,0.81,1.0499999999999998,22067.0,MOREHOUSE,LA,27979,32.82,-91.80039
344,8.385,1.049999999999999,12101.0,PASCO,FL,464697,28.30202,-82.4557
2569,7.164999999999999,1.0499999999999972,48149.0,FAYETTE,TX,24554,29.87788,-96.92123
279,7.275,1.0400000000000063,8121.0,WASHINGTON,CO,4814,39.96541,-103.2096
20,9.540000000000001,1.0400000000000027,1041.0,CRENSHAW,AL,13906,31.73282,-86.31922
1207,14.645,1.040000000000001,26007.0,ALPENA,MI,29598,44.89495,-83.42657
2,2.19,1.04,1005.0,BARBOUR,AL,27457,31.87067,-85.40545
2696,22.61,1.0399999999999991,48403.0,SABINE,TX,10834,31.3433,-93.85191
1370,3.755000000000001,1.0399999999999991,27167.0,WILKIN,MN,6576,46.36233,-96.47665
678,5.575000000000001,1.0399999999999991,18017.0,CASS,IN,38966,40.75379,-86.35516
526,0.6299999999999999,1.0399999999999991,16005.0,BANNOCK,ID,82839,42.69293,-112.22898
196,13.725,1.0300000000000011,6073.0,SAN DIEGO,CA,3095313,33.0236,-116.77611
4,14.205000000000002,1.0300000000000011,1009.0,BLOUNT,AL,57322,33.97744,-86.56724
2222,0.6950000000000001,1.0300000000000002,42011.0,BERKS,PA,411442,40.41395,-75.92686
3076,2.2,1.03,55111.0,SAUK,WI,61976,43.42799,-89.94332
676,5.039999999999999,1.0299999999999976,18013.0,BROWN,IN,15242,39.19258,-86.23941
1548,18.34,1.0200000000000031,29185.0,ST. CLAIR,MO,9805,38.03906,-93.77307
2476,23.05,1.0200000000000031,47153.0,SEQUATCHIE,TN,14112,35.37233,-85.41034
1020,5.34,1.0200000000000031,21109.0,JACKSON,KY,13494,37.40332,-84.02068
2688,18.515,1.0199999999999996,48387.0,RED RIVER,TX,12860,33.61962,-95.04842
2491,21.665,1.0199999999999996,47183.0,WEAKLEY,TN,35021,36.30352,-88.72078
38,15.205000000000002,1.0199999999999996,1077.0,LAUDERDALE,AL,92709,34.90412,-87.65099
1462,21.675,1.0199999999999996,29013.0,BATES,MO,17049,38.25721,-94.33924
2463,27.21,1.019999999999996,47127.0,MOORE,TN,6362,35.28888,-86.35868
896,5.885,1.0100000000000051,20071.0,GREELEY,KS,1247,38.4804,-101.80598
200,10.975000000000001,1.0100000000000016,6081.0,SAN MATEO,CA,718451,37.41466,-122.37154
2242,22.45,1.0100000000000016,42051.0,FAYETTE,PA,136606,39.91411,-79.64458
3031,9.8,1.0100000000000002,55023.0,CRAWFORD,WI,16644,43.24991,-90.95123
2786,6.92,1.0099999999999998,50017.0,ORANGE,VT,28936,44.00339,-72.36968
132,11.335,1.0099999999999998,5095.0,MONROE,AR,8149,34.67951,-91.20331
1001,40.075,1.009999999999998,21071.0,FLOYD,KY,39451,37.55828,-82.74033
1651,7.924999999999999,1.009999999999998,31049.0,DEUEL,NE,1941,41.11298,-102.3326
1326,12.07,1.0000000000000018,27079.0,LE SUEUR,MN,27703,44.37339,-93.73018
1008,10.079999999999998,1.0,21085.0,GRAYSON,KY,25746,37.45857,-86.34401
1459,17.14,1.0,29007.0,AUDRAIN,MO,25529,39.21448,-91.84341
1192,10.685,1.0,25005.0,BRISTOL,MA,548285,41.74857,-71.08706
1366,12.41,1.0,27159.0,WADENA,MN,13843,46.58678,-94.98833
2367,8.200000000000001,1.0,46067.0,HUTCHINSON,SD,7343,43.33671,-97.74938
754,7.454999999999998,1.0,18169.0,WABASH,IN,32888,40.84371,-85.79517
1981,4.9999999999999964,1.0,38037.0,GRANT,ND,2394,46.35782,-101.63904
1100,4.295,1.0,22029.0,CONCORDIA,LA,20822,31.4698,-91.62631
2614,10.839999999999998,1.0,48239.0,JACKSON,TX,14075,28.9598,-96.58908
2083,14.095000000000002,1.0,39135.0,PREBLE,OH,42270,39.7379,-84.64535
2790,8.634999999999998,1.0,50025.0,WINDHAM,VT,44513,42.99914,-72.71633
1026,19.330000000000002,0.990000000000002,21121.0,KNOX,KY,31883,36.88747,-83.85563
1055,8.425,0.990000000000002,21179.0,NELSON,KY,43437,37.80318,-85.46595
696,4.6850000000000005,0.9899999999999984,18053.0,GRANT,IN,70061,40.51575,-85.65494
1457,14.545,0.9899999999999984,29003.0,ANDREW,MO,17291,39.98886,-94.80355
2738,7.16,0.9899999999999984,48487.0,WILBARGER,TX,13535,34.08492,-99.24244
1333,15.225000000000001,0.9899999999999984,27093.0,MEEKER,MN,23300,45.12315,-94.52734
2746,11.445,0.980000000000004,48503.0,YOUNG,TX,18550,33.15878,-98.67826
1532,18.189999999999998,0.980000000000004,29153.0,OZARK,MO,9723,36.64964,-92.45858
758,5.945,0.9800000000000004,18177.0,WAYNE,IN,68917,39.86309,-85.00673
1262,11.98,0.9800000000000004,26117.0,MONTCALM,MI,63342,43.31278,-85.14946
194,7.15,0.9800000000000004,6069.0,SAN BENITO,CA,55269,36.6107,-121.08529
1241,5.39,0.9800000000000004,26075.0,JACKSON,MI,160248,42.24847,-84.42086
1153,7.680000000000001,0.98,23007.0,FRANKLIN,ME,30768,44.97301,-70.44472
2527,7.990000000000002,0.9799999999999969,48065.0,CARSON,TX,6182,35.40549,-101.35535
548,3.3000000000000007,0.970000000000006,16049.0,IDAHO,ID,16267,45.84923,-115.46737
1130,5.62,0.9700000000000024,22089.0,ST. CHARLES,LA,52780,29.91383,-90.35931
2030,20.435,0.9700000000000024,39029.0,COLUMBIANA,OH,107841,40.76846,-80.77723
1151,11.43,0.9700000000000006,23003.0,AROOSTOOK,ME,71870,46.72705,-68.64941
2365,4.705000000000002,0.9699999999999989,46063.0,HARDING,SD,1255,45.59661,-103.47386
1637,7.5200000000000005,0.9699999999999989,31021.0,BURT,NE,6858,41.85417,-96.33774
1529,10.555,0.9699999999999989,29147.0,NODAWAY,MO,23370,40.36048,-94.88328
2996,19.895000000000003,0.9699999999999989,54063.0,MONROE,WV,13502,37.55035,-80.54789
2548,3.66,0.9699999999999989,48107.0,CROSBY,TX,6059,33.60914,-101.29871
2348,8.795000000000002,0.9699999999999989,46029.0,CODINGTON,SD,27227,44.96632,-97.19884
2390,6.834999999999999,0.9699999999999989,46115.0,SPINK,SD,6415,44.93103,-98.33964
749,8.124999999999998,0.9699999999999989,18159.0,TIPTON,IN,15936,40.31022,-86.0562
1562,19.110000000000003,0.9699999999999989,29215.0,TEXAS,MO,26008,37.31425,-91.96447
1405,4.735000000000001,0.9600000000000009,28063.0,JEFFERSON,MS,7726,31.73363,-91.04387
2355,7.410000000000002,0.9600000000000009,46043.0,DOUGLAS,SD,3002,43.3915,-98.35843
1629,2.5350000000000037,0.9600000000000009,31005.0,ARTHUR,NE,460,41.57085,-101.69704
11,5.695,0.96,1023.0,CHOCTAW,AL,13859,31.991,-88.24888
873,8.915,0.9599999999999937,20025.0,CLARK,KS,2215,37.23383,-99.81386
2069,10.365,0.9599999999999937,39107.0,MERCER,OH,40814,40.53533,-84.63205
931,9.515,0.9500000000000028,20141.0,OSBORNE,KS,3858,39.34864,-98.76787
1757,6.935,0.9500000000000028,34021.0,MERCER,NJ,366513,40.2825,-74.70372
2998,26.7,0.9500000000000028,54067.0,NICHOLAS,WV,26233,38.29141,-80.79751
1045,26.404999999999998,0.9500000000000028,21159.0,MARTIN,KY,12929,37.79677,-82.50662
1216,5.699999999999999,0.9500000000000002,26025.0,CALHOUN,MI,136146,42.24299,-85.01238
2465,25.64,0.9499999999999993,47131.0,OBION,TN,31807,36.35817,-89.15017
904,5.94,0.9499999999999993,20087.0,JEFFERSON,KS,19126,39.23964,-95.37531
1221,17.685,0.9499999999999993,26035.0,CLARE,MI,30926,43.99113,-84.83832
