,skew_diff,FIPS,county,state,Population(2010),Total Areami²,Latitude,Longitude
1137,7.77,21203.0,ROCKCASTLE,KY,17056,318.096,37.36122,-84.31441
2355,7.77,44003.0,KENT,RI,166158,188.123,41.67775,-71.57631
687,7.77,17099.0,LASALLE,IL,113924,1148.136,41.34334,-88.88593
1342,7.765000000000001,26137.0,OTSEGO,MI,24164,526.189,45.02179,-84.57659
1023,7.764999999999999,20185.0,STAFFORD,KS,4437,794.917,38.03563,-98.71988
2761,7.760000000000002,48393.0,ROBERTS,TX,929,924.192,35.83621,-100.80755
1399,7.76,27085.0,MCLEOD,MN,36651,505.528,44.82164,-94.27232
3162,7.750000000000001,56001.0,ALBANY,WY,36299,4308.788,41.66551,-105.72188
2866,7.744999999999999,51009.0,AMHERST,VA,32353,478.849,37.63036,-79.14784
2891,7.735,51061.0,FAUQUIER,VA,65203,651.225,38.7441,-77.82158
2945,7.734999999999999,51175.0,SOUTHAMPTON,VA,18570,602.330,36.72017,-77.10385
2873,7.730000000000001,51023.0,BOTETOURT,VA,33148,545.911,37.55319,-79.80531
786,7.73,18093.0,LAWRENCE,IN,46134,451.929,38.83981,-86.48782
2352,7.715000000000001,42131.0,WYOMING,PA,28276,405.054,41.52513,-76.00878
1503,7.709999999999999,28119.0,QUITMAN,MS,8223,406.431,34.25264,-90.29052
999,7.6850000000000005,20137.0,NORTON,KS,5671,881.298,39.78386,-99.89923
3031,7.685,53071.0,WALLA WALLA,WA,58781,1299.020,46.2546,-118.48037
1223,7.680000000000001,23007.0,FRANKLIN,ME,30768,1743.479,44.97301,-70.44472
492,7.670000000000002,13125.0,GLASCOCK,GA,3082,144.453,33.22749,-82.60691
693,7.67,17111.0,MCHENRY,IL,308760,610.813,42.32429,-88.45224
1750,7.67,31107.0,KNOX,NE,8701,1139.721,42.6344,-97.89134
906,7.669999999999999,19149.0,PLYMOUTH,IA,24986,863.734,42.73758,-96.21586
935,7.669999999999998,20009.0,BARTON,KS,27674,900.634,38.48123,-98.76783
1202,7.664999999999999,22093.0,ST. JAMES,LA,22102,257.959,30.02482,-90.79395
951,7.66,20041.0,DICKINSON,KS,19754,851.950,38.86773,-97.15794
2414,7.655000000000003,46021.0,CAMPBELL,SD,1466,770.837,45.78224,-100.02795
963,7.65,20065.0,GRAHAM,KS,2597,898.753,39.34944,-99.88095
1758,7.649999999999999,31123.0,MORRILL,NE,5042,1429.861,41.7322,-102.99059
2629,7.649999999999999,48129.0,DONLEY,TX,3677,933.046,34.95503,-100.81584
1889,7.635,36037.0,GENESEE,NY,60079,495.308,43.00091,-78.19277
1836,7.635,34039.0,UNION,NJ,536499,105.401,40.65987,-74.30869
2048,7.635,38031.0,FOSTER,ND,3343,646.824,47.46432,-98.87281
2877,7.63,51031.0,CAMPBELL,VA,54842,507.327,37.21015,-79.09542
2931,7.6000000000000005,51145.0,POWHATAN,VA,28046,262.347,37.5494,-77.91285
1053,7.58,21035.0,CALLOWAY,KY,37191,410.696,36.62097,-88.27408
1794,7.579999999999998,32009.0,ESMERALDA,NV,783,3589.039,37.77896,-117.63238
422,7.57,12117.0,SEMINOLE,FL,422718,345.294,28.69007,-81.13198
1460,7.57,28033.0,DESOTO,MS,161252,497.011,34.87426,-89.99324
1234,7.5699999999999985,23029.0,WASHINGTON,ME,32856,3257.652,44.967,-67.60935
2686,7.555,48243.0,JEFF DAVIS,TX,2342,2264.635,30.61708,-104.18786
1450,7.55,28013.0,CALHOUN,MS,14962,587.959,33.93663,-89.33711
2850,7.55,50005.0,CALEDONIA,VT,31227,657.537,44.46879,-72.11216
844,7.545,19025.0,CALHOUN,IA,9670,572.115,42.38617,-94.64368
3161,7.54,55141.0,WOOD,WI,74749,809.441,44.46141,-90.03882
1044,7.54,21017.0,BOURBON,KY,19985,291.592,38.20256,-84.20986
3006,7.535000000000001,53021.0,FRANKLIN,WA,78163,1265.412,46.53458,-118.90694
669,7.535,17063.0,GRUNDY,IL,50063,430.447,41.29241,-88.40105
1930,7.525,36119.0,WESTCHESTER,NY,949113,499.995,41.15277,-73.74591
2871,7.5249999999999995,51019.0,BEDFORD,VA,68676,769.254,37.3124,-79.52794
2293,7.520000000000001,42013.0,BLAIR,PA,127089,527.069,40.49792,-78.31064
1707,7.5200000000000005,31021.0,BURT,NE,6858,497.063,41.85417,-96.33774
685,7.52,17095.0,KNOX,IL,52919,719.812,40.93094,-90.21376
962,7.519999999999998,20063.0,GOVE,KS,2695,1071.760,38.91723,-100.48736
1298,7.515,26049.0,GENESEE,MI,425790,649.587,43.02107,-83.70637
981,7.505000000000001,20101.0,LANE,KS,1750,717.668,38.48128,-100.46618
1844,7.505000000000001,35011.0,DE BACA,NM,2022,2333.882,34.35142,-104.40152
2584,7.5,48039.0,BRAZORIA,TX,313166,1608.587,29.16781,-95.43464
1753,7.5,31113.0,LOGAN,NE,763,571.125,41.54215,-100.44366
2305,7.499999999999998,42037.0,COLUMBIA,PA,67295,490.159,41.04551,-76.40426
831,7.484999999999999,18183.0,WHITLEY,IN,33292,337.914,41.13642,-85.50189
2157,7.48,39143.0,SANDUSKY,OH,60944,417.707,41.35529,-83.14273
2123,7.479999999999997,39075.0,HOLMES,OH,42366,423.979,40.5653,-81.92986
664,7.475000000000001,17053.0,FORD,IL,14081,486.242,40.59442,-88.22474
279,7.465000000000001,6099.0,STANISLAUS,CA,514453,1514.687,37.56238,-121.00265
2864,7.46,51005.0,ALLEGHANY,VA,16250,448.753,37.7879,-80.00866
946,7.455,20031.0,COFFEY,KS,8601,654.094,38.23645,-95.72913
824,7.454999999999998,18169.0,WABASH,IN,32888,420.975,40.84371,-85.79517
2898,7.44,51075.0,GOOCHLAND,VA,21717,289.905,37.72416,-77.91427
884,7.435,19105.0,JONES,IA,20638,577.004,42.12511,-91.11691
869,7.4300000000000015,19075.0,GRUNDY,IA,12453,501.894,42.40332,-92.79026
277,7.425000000000001,6095.0,SOLANO,CA,413344,906.192,38.26722,-121.93959
1430,7.425,27147.0,STEELE,MN,36576,432.339,44.01526,-93.22045
1398,7.425,27083.0,LYON,MN,25857,721.668,44.40919,-95.84726
832,7.425,19001.0,ADAIR,IA,7682,570.274,41.32852,-94.47816
1302,7.415000000000001,26057.0,GRATIOT,MI,42476,571.611,43.29232,-84.60469
2425,7.410000000000002,46043.0,DOUGLAS,SD,3002,433.668,43.3915,-98.35843
2154,7.404999999999999,39137.0,PUTNAM,OH,34499,484.300,41.02453,-84.12987
2134,7.399999999999999,39097.0,MADISON,OH,43435,466.630,39.8966,-83.40088
830,7.390000000000001,18181.0,WHITE,IN,24643,508.680,40.75095,-86.86429
2688,7.379999999999999,48247.0,JIM HOGG,TX,5300,1136.174,27.04121,-98.70012
3164,7.375,56005.0,CAMPBELL,WY,46133,4806.708,44.24132,-105.55202
1761,7.370000000000001,31129.0,NUCKOLLS,NE,4500,575.819,40.17649,-98.04684
2759,7.369999999999999,48389.0,REEVES,TX,13783,2642.092,31.30836,-103.7127
2667,7.364999999999995,48205.0,HARTLEY,TX,6062,1463.201,35.84024,-102.61004
1135,7.359999999999998,21199.0,PULASKI,KY,63063,677.154,37.10831,-84.57998
870,7.355,19077.0,GUTHRIE,IA,10954,593.074,41.68357,-94.50127
2308,7.3500000000000005,42043.0,DAUPHIN,PA,268100,558.178,40.41256,-76.79263
1478,7.335,28069.0,KEMPER,MS,10456,767.025,32.75013,-88.62563
3009,7.335,53027.0,GRAYS HARBOR,WA,72797,2224.406,47.14278,-123.82704
590,7.324999999999999,15001.0,HAWAII,HI,185079,5086.133,19.59776,-155.50244
249,7.3149999999999995,6039.0,MADERA,CA,150865,2153.269,37.21003,-119.74985
727,7.3100000000000005,17179.0,TAZEWELL,IL,135394,657.936,40.50807,-89.51626
484,7.305000000000001,13109.0,EVANS,GA,11000,186.870,32.1519,-81.88761
1006,7.305,20151.0,PRATT,KS,9656,735.722,37.64759,-98.74012
1876,7.295,36011.0,CAYUGA,NY,80026,863.671,43.00854,-76.57458
2548,7.295,47157.0,SHELBY,TN,927644,785.018,35.18379,-89.89539
2698,7.295,48267.0,KIMBLE,TX,4607,1251.178,30.47947,-99.74639
1845,7.285,35013.0,DONA ANA,NM,209233,3814.380,32.35091,-106.83218
1918,7.2799999999999985,36095.0,SCHOHARIE,NY,32749,626.327,42.59129,-74.43817
349,7.275,8121.0,WASHINGTON,CO,4814,2523.903,39.96541,-103.2096
2716,7.265000000000001,48303.0,LUBBOCK,TX,278831,900.700,33.61146,-101.81994
2802,7.265000000000001,48475.0,WARD,TX,10658,835.843,31.51306,-103.10511
1649,7.255000000000001,30017.0,CUSTER,MT,11699,3793.217,46.26148,-105.5505
937,7.255000000000001,20013.0,BROWN,KS,9984,572.106,39.82593,-95.5699
1290,7.255000000000001,26033.0,CHIPPEWA,MI,38520,2698.390,46.32181,-84.52063
598,7.234999999999999,16009.0,BENEWAH,ID,9285,783.948,47.21845,-116.63354
1757,7.234999999999998,31121.0,MERRICK,NE,7845,494.498,41.1698,-98.03105
925,7.23,19187.0,WEBSTER,IA,38013,718.429,42.43439,-94.17915
930,7.23,19197.0,WRIGHT,IA,13229,582.238,42.733,-93.73473
2382,7.224999999999999,45047.0,GREENWOOD,SC,69661,462.926,34.15579,-82.12787
868,7.220000000000001,19073.0,GREENE,IA,9336,571.215,42.04249,-94.3887
1490,7.215,28093.0,MARSHALL,MS,37144,709.766,34.76619,-89.50423
622,7.214999999999999,16057.0,LATAH,ID,37244,1076.912,46.81892,-116.73097
853,7.2,19043.0,CLAYTON,IA,18129,792.665,42.84099,-91.32351
1495,7.1850000000000005,28103.0,NOXUBEE,MS,11545,699.980,33.10627,-88.56578
2828,7.180000000000001,49019.0,GRAND,UT,9225,3683.682,38.97432,-109.57345
2909,7.175,51097.0,KING AND QUEEN,VA,6945,326.286,37.72099,-76.89109
2105,7.170000000000001,39039.0,DEFIANCE,OH,39037,414.190,41.32167,-84.48643
2881,7.165,51037.0,CHARLOTTE,VA,12586,477.521,37.01409,-78.66142
2639,7.164999999999999,48149.0,FAYETTE,TX,24554,959.808,29.87788,-96.92123
2808,7.16,48487.0,WILBARGER,TX,13535,977.893,34.08492,-99.24244
1691,7.159999999999998,30101.0,TOOLE,MT,5324,1945.766,48.64505,-111.73349
264,7.15,6069.0,SAN BENITO,CA,55269,1390.469,36.6107,-121.08529
776,7.1499999999999995,18073.0,JASPER,IN,33478,561.386,41.01768,-87.11881
1312,7.140000000000001,26077.0,KALAMAZOO,MI,250331,580.297,42.24626,-85.53285
2763,7.140000000000001,48397.0,ROCKWALL,TX,78337,148.717,32.88921,-96.4075
2989,7.140000000000001,51775.0,SALEM,VA,24802,14.539,37.28533,-80.05524
695,7.129999999999999,17115.0,MACON,IL,110768,585.865,39.86023,-88.96152
2111,7.124999999999998,39051.0,FULTON,OH,42698,407.227,41.59726,-84.12426
848,7.120000000000001,19033.0,CERRO GORDO,IA,44151,575.119,43.07517,-93.25126
2074,7.119999999999999,38083.0,SHERIDAN,ND,1321,1005.639,47.58137,-100.34149
1491,7.115,28095.0,MONROE,MS,36989,772.096,33.89003,-88.48503
1058,7.115,21045.0,CASEY,KY,15955,445.736,37.32196,-84.92822
1410,7.1049999999999995,27107.0,NORMAN,MN,6852,876.730,47.32947,-96.4638
1781,7.104999999999999,31169.0,THAYER,NE,5228,574.975,40.17384,-97.59626
3040,7.1000000000000005,54011.0,CABELL,WV,96319,288.017,38.41958,-82.24339
892,7.1,19121.0,MADISON,IA,15679,562.158,41.33062,-94.01518
2837,7.085,49037.0,SAN JUAN,UT,14746,7933.153,37.62306,-109.78932
1130,7.08,21189.0,OWSLEY,KY,4755,198.290,37.42345,-83.69156
859,7.075000000000001,19055.0,DELAWARE,IA,17764,578.946,42.473,-91.35944
2690,7.075000000000001,48251.0,JOHNSON,TX,150934,734.464,32.37951,-97.36482
1269,7.07,25019.0,NANTUCKET,MA,10172,303.656,41.30587,-70.14191
1208,7.065000000000001,22105.0,TANGIPAHOA,LA,121097,823.269,30.62158,-90.40663
917,7.0649999999999995,19171.0,TAMA,IA,17767,722.080,42.07484,-92.52941
2636,7.050000000000001,48143.0,ERATH,TX,37890,1089.807,32.23813,-98.22237
888,7.045000000000001,19113.0,LINN,IA,211226,724.505,42.07795,-91.59767
1439,7.03,27165.0,WATONWAN,MN,11211,439.729,43.97836,-94.61412
867,7.03,19071.0,FREMONT,IA,7441,516.638,40.74372,-95.59951
2933,7.03,51149.0,PRINCE GEORGE,VA,35725,281.840,37.18732,-77.22099
2771,7.029999999999999,48413.0,SCHLEICHER,TX,3461,1310.664,30.89623,-100.52721
865,7.029999999999999,19067.0,FLOYD,IA,16303,501.382,43.05274,-92.78736
1698,7.025000000000002,31003.0,ANTELOPE,NE,6685,858.592,42.18322,-98.05803
2649,7.020000000000001,48169.0,GARZA,TX,6461,896.199,33.18379,-101.30113
2041,7.014999999999999,38017.0,CASS,ND,149778,1767.899,46.927,-97.25237
3010,7.01,53029.0,ISLAND,WA,78506,517.375,48.15843,-122.6705
1481,6.99,28075.0,LAUDERDALE,MS,80261,715.154,32.40399,-88.66044
643,6.984999999999999,17011.0,BUREAU,IL,34978,873.503,41.4013,-89.52837
743,6.984999999999999,18007.0,BENTON,IN,8854,406.509,40.60825,-87.31547
1030,6.98,20199.0,WALLACE,KS,1485,913.706,38.92662,-101.7711
847,6.955,19031.0,CEDAR,IA,18499,581.902,41.77235,-91.13219
2678,6.954999999999998,48227.0,HOWARD,TX,35012,904.205,32.30358,-101.43853
1833,6.95,34033.0,SALEM,NJ,66083,372.329,39.57382,-75.35735
2559,6.9449999999999985,47179.0,WASHINGTON,TN,122979,329.798,36.29566,-82.49503
3175,6.940000000000001,56027.0,NIOBRARA,WY,2484,2627.956,43.06215,-104.46837
874,6.9399999999999995,19085.0,HARRISON,IA,14928,701.643,41.68858,-95.82714
305,6.9399999999999995,8033.0,DOLORES,CO,2064,1068.100,37.7476,-108.53038
1864,6.939999999999998,35049.0,SANTA FE,NM,144170,1910.871,35.51372,-105.96644
1827,6.935,34021.0,MERCER,NJ,366513,228.888,40.2825,-74.70372
1429,6.925000000000001,27145.0,STEARNS,MN,150642,1389.952,45.55523,-94.61048
2856,6.92,50017.0,ORANGE,VT,28936,692.265,44.00339,-72.36968
858,6.905,19053.0,DECATUR,IA,8457,533.480,40.73637,-93.78458
948,6.900000000000001,20035.0,COWLEY,KS,36311,1132.426,37.2345,-96.83724
902,6.9,19141.0,O'BRIEN,IA,14398,573.208,43.08374,-95.62562
2362,6.8999999999999995,45007.0,ANDERSON,SC,187126,757.436,34.51954,-82.63808
2699,6.890000000000001,48269.0,KING,TX,286,913.342,33.61415,-100.25054
3111,6.890000000000001,55043.0,GRANT,WI,51208,1183.344,42.87006,-90.69536
597,6.880000000000001,16007.0,BEAR LAKE,ID,5986,1049.408,42.28583,-111.32744
2797,6.88,48465.0,VAL VERDE,TX,48879,3232.670,29.88496,-101.14664
2626,6.875,48123.0,DEWITT,TX,20097,910.489,29.08234,-97.36165
1515,6.875,28143.0,TUNICA,MS,10778,480.727,34.6522,-90.37177
2817,6.844999999999999,48505.0,ZAPATA,TX,14018,1058.015,26.99698,-99.1826
115,6.835000000000001,1115.0,ST. CLAIR,AL,83593,653.640,33.71296,-86.31566
114,6.835000000000001,1115.0,ST. CLAIR,AL,83593,653.640,33.71296,-86.31566
1923,6.835000000000001,36105.0,SULLIVAN,NY,77547,996.723,41.72017,-74.76468
2460,6.834999999999999,46115.0,SPINK,SD,6415,1509.741,44.93103,-98.33964
1830,6.834999999999999,34027.0,MORRIS,NJ,492276,481.625,40.85858,-74.54742
3020,6.825,53049.0,PACIFIC,WA,20920,1223.384,46.55658,-123.78241
2963,6.815,51570.0,COLONIAL HEIGHTS,VA,17411,7.812,37.26168,-77.3968
812,6.8149999999999995,18145.0,SHELBY,IN,44436,412.756,39.52413,-85.79217
147,6.8,4013.0,MARICOPA,AZ,3817117,9224.389,33.34654,-112.49553
593,6.795,15009.0,MAUI,HI,154834,2398.329,20.85593,-156.60155
2332,6.795,42091.0,MONTGOMERY,PA,799874,487.195,40.20999,-75.3702
2127,6.785,39083.0,KNOX,OH,60921,529.633,40.40362,-82.42239
2681,6.775000000000004,48233.0,HUTCHINSON,TX,22150,894.952,35.83704,-101.36274
1191,6.775,22071.0,ORLEANS,LA,343829,350.212,30.06863,-89.939
1893,6.77,36045.0,JEFFERSON,NY,116229,1857.222,43.99537,-76.05352
2033,6.77,38001.0,ADAMS,ND,2343,988.713,46.09681,-102.53319
829,6.765000000000001,18179.0,WELLS,IN,27636,370.248,40.73527,-85.21297
923,6.754999999999999,19183.0,WASHINGTON,IA,21704,570.920,41.3294,-91.72505
841,6.75,19019.0,BUCHANAN,IA,20958,573.116,42.47032,-91.83866
189,6.739999999999999,5069.0,JEFFERSON,AR,77435,913.776,34.27769,-91.9307
2876,6.725,51029.0,BUCKINGHAM,VA,17146,583.556,37.57392,-78.52916
2949,6.725,51183.0,SUSSEX,VA,12087,492.828,36.92664,-77.25973
1458,6.72,28029.0,COPIAH,MS,29449,779.464,31.86691,-90.44875
2811,6.715000000000001,48493.0,WILSON,TX,42918,808.411,29.1743,-98.08589
2905,6.715,51089.0,HENRY,VA,54151,384.380,36.62059,-79.98058
2257,6.710000000000001,41013.0,CROOK,OR,20978,2987.269,44.16305,-120.37158
2385,6.71,45053.0,JASPER,SC,24777,699.362,32.43059,-81.02162
1621,6.704999999999999,29189.0,ST. LOUIS COUNTY,MO,998954,523.018,38.6407,-90.44595
2568,6.690000000000003,48007.0,ARANSAS,TX,23158,527.991,28.10422,-96.97798
2925,6.685,51133.0,NORTHUMBERLAND,VA,12330,285.621,37.85697,-76.37968
2275,6.685,41049.0,MORROW,OR,11173,2048.512,45.42549,-119.60231
731,6.680000000000001,17187.0,WARREN,IL,17707,543.051,40.85044,-90.62022
1003,6.679999999999999,20145.0,PAWNEE,KS,6973,754.646,38.18287,-99.23215
2421,6.679999999999999,46035.0,DAVISON,SD,19504,436.919,43.68043,-98.15586
1364,6.674999999999999,27015.0,BROWN,MN,25893,618.464,44.24654,-94.73364
1734,6.669999999999998,31075.0,GRANT,NE,614,783.224,41.91586,-101.75687
1729,6.665000000000001,31065.0,FURNAS,NE,4959,720.644,40.19199,-99.90966
919,6.665000000000001,19175.0,UNION,IA,12534,425.798,41.02855,-94.24509
1998,6.659999999999998,37131.0,NORTHAMPTON,NC,22099,550.605,36.42177,-77.39835
1660,6.65,30039.0,GRANITE,MT,3079,1733.046,46.39535,-113.42568
2953,6.640000000000001,51193.0,WESTMORELAND,VA,17454,252.967,38.10919,-76.80417
1060,6.635,21049.0,CLARK,KY,35613,255.156,37.97013,-84.14497
1381,6.635,27049.0,GOODHUE,MN,46183,780.400,44.40617,-92.716
904,6.630000000000001,19145.0,PAGE,IA,15932,535.467,40.73909,-95.14429
3184,6.6249999999999964,56045.0,WESTON,WY,7208,2400.020,43.84621,-104.57002
2261,6.619999999999999,41021.0,GILLIAM,OR,1871,1222.840,45.38166,-120.21185
2765,6.6,48401.0,RUSK,TX,53330,938.407,32.10942,-94.75638
2321,6.59,42069.0,LACKAWANNA,PA,214437,464.910,41.44025,-75.60958
995,6.589999999999998,20129.0,MORTON,KS,3233,729.927,37.18525,-101.80951
2410,6.575,46013.0,BROWN,SD,36531,1730.951,45.58925,-98.35217
2544,6.57,47149.0,RUTHERFORD,TN,262604,624.053,35.84336,-86.41721
1319,6.555000000000001,26091.0,LENAWEE,MI,99892,761.409,41.89591,-84.06685
1322,6.555000000000001,26097.0,MACKINAC,MI,11113,2100.644,46.16798,-85.30375
1898,6.555,36055.0,MONROE,NY,744344,1366.729,43.46447,-77.66465
2911,6.549999999999999,51101.0,KING WILLIAM,VA,15935,285.634,37.70826,-77.09105
1411,6.535,27109.0,OLMSTED,MN,144248,654.799,44.00343,-92.40672
2307,6.535,42041.0,CUMBERLAND,PA,235406,550.302,40.16478,-77.26344
150,6.529999999999999,4019.0,PIMA,AZ,980263,9189.097,32.12823,-111.78301
2948,6.525,51181.0,SURRY,VA,7058,310.307,37.11976,-76.88017
2132,6.515000000000001,39093.0,LORAIN,OH,301356,923.331,41.4388,-82.17972
1359,6.504999999999999,27005.0,BECKER,MN,32504,1445.183,46.93762,-95.74175
2064,6.495,38063.0,NELSON,ND,3126,1008.816,47.91866,-98.20442
711,6.495,17147.0,PIATT,IL,16729,439.462,40.00905,-88.59232
604,6.494999999999999,16021.0,BOUNDARY,ID,10972,1277.858,48.77306,-116.52461
957,6.489999999999998,20053.0,ELLSWORTH,KS,6497,723.287,38.70084,-98.20535
1714,6.484999999999998,31035.0,CLAY,NE,6542,573.538,40.52366,-98.05105
233,6.48,6007.0,BUTTE,CA,220000,1677.131,39.66595,-121.60191
1180,6.4750000000000005,22049.0,JACKSON,LA,16274,580.277,32.30448,-92.55667
3170,6.475,56017.0,HOT SPRINGS,WY,4812,2006.412,43.72087,-108.43565
1027,6.474999999999998,20193.0,THOMAS,KS,7900,1074.798,39.3577,-101.08343
1306,6.470000000000001,26065.0,INGHAM,MI,280895,560.712,42.60353,-84.37381
978,6.469999999999999,20095.0,KINGMAN,KS,7858,866.659,37.55295,-98.14452
2672,6.465,48215.0,HIDALGO,TX,774769,1582.908,26.39638,-98.18099
839,6.46,19015.0,BOONE,IA,26306,573.640,42.0386,-93.93913
362,6.45,10005.0,SUSSEX,DE,197145,1196.391,38.67751,-75.33549
2036,6.449999999999999,38007.0,BILLINGS,ND,783,1153.475,47.00928,-103.36492
2647,6.439999999999998,48165.0,GAINES,TX,17526,1502.863,32.74394,-102.63156
1144,6.424999999999999,21217.0,TAYLOR,KY,24512,276.817,37.3651,-85.32669
429,6.42,12131.0,WALTON,FL,55043,1239.595,30.63121,-86.17661
636,6.415,16085.0,VALLEY,ID,9862,3732.961,44.77153,-115.63787
900,6.375000000000001,19137.0,MONTGOMERY,IA,10740,425.028,41.02173,-95.15779
117,6.375,1117.0,SHELBY,AL,195085,809.525,33.26293,-86.6781
116,6.375,1117.0,SHELBY,AL,195085,809.525,33.26293,-86.6781
866,6.37,19069.0,FRANKLIN,IA,10680,582.524,42.73654,-93.27142
2902,6.369999999999999,51083.0,HALIFAX,VA,36241,829.634,36.76646,-78.93961
293,6.36,8011.0,BENT,CO,6499,1541.083,37.93189,-103.07758
1301,6.36,26055.0,GRAND TRAVERSE,MI,86986,601.315,44.71868,-85.55384
3163,6.359999999999998,56003.0,BIG HORN,WY,11668,3158.885,44.52565,-107.99332
1823,6.349999999999998,34013.0,ESSEX,NJ,783969,129.631,40.78721,-74.24613
1431,6.345000000000001,27149.0,STEVENS,MN,9726,575.319,45.59346,-95.99231
2058,6.324999999999999,38051.0,MCINTOSH,ND,2809,994.740,46.11703,-99.44304
404,6.315,12083.0,MARION,FL,331298,1662.610,29.2028,-82.0431
1913,6.3149999999999995,36085.0,RICHMOND,NY,468730,102.291,40.56385,-74.13706
2463,6.309999999999999,46121.0,TODD,SD,9612,1390.816,43.20817,-100.7172
965,6.3050000000000015,20069.0,GRAY,KS,6006,869.297,37.74451,-100.45171
1002,6.3050000000000015,20143.0,OTTAWA,KS,6091,721.336,39.13796,-97.6548
3158,6.305,55135.0,WAUPACA,WI,52410,765.204,44.478,-88.967
2604,6.305,48079.0,COCHRAN,TX,3127,775.238,33.60844,-102.83044
1872,6.295000000000001,36003.0,ALLEGANY,NY,48946,1034.387,42.24789,-78.02617
320,6.290000000000001,8063.0,KIT CARSON,CO,8270,2161.691,39.30534,-102.60302
252,6.2799999999999985,6045.0,MENDOCINO,CA,87841,3878.141,39.43238,-123.44288
3126,6.2700000000000005,55073.0,MARATHON,WI,134063,1576.311,44.89803,-89.75782
1150,6.27,21229.0,WASHINGTON,KY,11717,301.201,37.7542,-85.17541
1774,6.259999999999998,31155.0,SAUNDERS,NE,20780,759.820,41.22315,-96.64092
406,6.25,12086.0,MIAMI-DADE,FL,2496435,2431.183,25.61049,-80.49904
1476,6.245,28065.0,JEFFERSON DAVIS,MS,12487,409.138,31.56473,-89.82662
2984,6.24,51735.0,POQUOSON,VA,12150,78.426,37.12836,-76.30353
862,6.2250000000000005,19061.0,DUBUQUE,IA,93653,616.633,42.46348,-90.87877
2780,6.224999999999998,48431.0,STERLING,TX,1143,923.516,31.83577,-101.05491
2613,6.204999999999998,48097.0,COOKE,TX,38437,898.440,33.63916,-97.21037
1442,6.200000000000001,27171.0,WRIGHT,MN,124700,714.269,45.17509,-93.96639
735,6.199999999999999,17195.0,WHITESIDE,IL,58498,696.527,41.75057,-89.91095
3152,6.195,55123.0,VERNON,WI,29773,816.406,43.59985,-90.81522
1218,6.195,22125.0,WEST FELICIANA,LA,15625,426.003,30.8727,-91.421
653,6.1949999999999985,17031.0,COOK,IL,5194675,1634.859,41.89429,-87.64545
1718,6.1899999999999995,31043.0,DAKOTA,NE,21006,267.421,42.39045,-96.56254
245,6.1800000000000015,6031.0,KINGS,CA,152982,1391.531,36.07247,-119.81553
1263,6.175000000000001,25007.0,DUKES,MA,16535,490.961,41.38093,-70.70153
1512,6.17,28137.0,TATE,MS,28886,410.972,34.64955,-89.9431
405,6.16,12085.0,MARTIN,FL,146318,752.829,27.07995,-80.39821
3182,6.159999999999998,56041.0,UINTA,WY,21118,2087.574,41.28472,-110.55894
2805,6.155,48481.0,WHARTON,TX,41280,1094.370,29.27848,-96.22967
794,6.15,18109.0,MORGAN,IN,68894,409.427,39.48264,-86.44745
154,6.140000000000001,4027.0,YUMA,AZ,195751,5519.109,32.77394,-113.9109
1225,6.135,23011.0,KENNEBEC,ME,122151,951.174,44.41701,-69.76576
1188,6.135,22065.0,MADISON,LA,12093,650.900,32.36582,-91.24072
1799,6.125,32019.0,LYON,NV,51980,2024.200,39.02221,-119.19741
336,6.120000000000001,8095.0,PHILLIPS,CO,4442,688.045,40.59471,-102.3451
894,6.115,19125.0,MARION,IA,33309,570.509,41.33145,-93.09384
2910,6.1049999999999995,51099.0,KING GEORGE,VA,23584,187.758,38.27717,-77.1627
390,6.1000000000000005,12055.0,HIGHLANDS,FL,98786,1106.035,27.34262,-81.34092
123,6.1000000000000005,1123.0,TALLAPOOSA,AL,41616,766.254,32.86336,-85.79955
122,6.1000000000000005,1123.0,TALLAPOOSA,AL,41616,766.254,32.86336,-85.79955
1525,6.08,28163.0,YAZOO,MS,28065,934.266,32.76567,-90.38792
3133,6.050000000000001,55085.0,ONEIDA,WI,35998,1235.991,45.71379,-89.53669
840,6.050000000000001,19017.0,BREMER,IA,24276,439.404,42.78089,-92.32758
151,6.04,4021.0,PINAL,AZ,375770,5374.234,32.91891,-111.36725
11,6.035,1011.0,BULLOCK,AL,10914,625.143,32.10175,-85.71726
10,6.035,1011.0,BULLOCK,AL,10914,625.143,32.10175,-85.71726
391,6.035,12057.0,HILLSBOROUGH,FL,1229226,1265.765,27.90659,-82.34956
